,A_index,BIN_LABEL,C_flare,DAY,ID,K_index,LABEL,N_PAIRS,N_STATIONS,PAIRS,STATIONS,TIME,YEAR,kurtosis_delay,kurtosis_grad,max_elevation,max_grad,max_phase_delay,mean_code_delay,mean_elevation,mean_grad,mean_phase_delay,min_elevation,min_grad,min_phase_delay,mse,network,new_regions,prn,radio_flux,std_grad,std_phase,sunsplot_number,sunspot_area
318,6,1.0,1,65,318,6,2.0,7,9,"'cxecerec', 'maecalec', 'quemibec', 'maecerec', 'precerec', 'njecgyec', 'erecalec'","'maec', 'gyec', 'cxec', 'njec', 'quem', 'ibec', 'prec', 'erec', 'alec'",6720,2014,0.844776507289,30.5619197368,63.8176612207,316.024349924,23.0520620343,7.4568420003,34.0666876264,16.386243698,7.49496676437,3.99172824467,0.00252641072725,-5.03264853497,1.12667067136,regme,2,GPS 13,149,24.4617273355,4.31195419509,174,540
319,6,1.0,1,65,319,6,2.0,2,4,"'cxecquem', 'njeccuec'","'njec', 'cuec', 'quem', 'cxec'",8220,2014,1.37143374084,10.8872712283,63.5389900929,110.459976571,21.353054384,7.531112239,29.9567742952,20.1878834278,7.4974795616,4.76687649664,0.00258644504255,-5.03264853497,0.630694292186,regme,2,GPS 13,149,15.4426886313,4.22388525702,174,540
320,6,1.0,1,65,320,6,2.0,2,4,"'checquem', 'cxectnec'","'quem', 'chec', 'tnec', 'cxec'",9660,2014,-0.36807461655,7.68136078126,62.0515588441,119.636891647,19.2054619445,7.52095139465,28.6619255873,23.0025157094,7.53125211008,4.38339049571,0.0527011736077,-0.407751020387,0.495211855728,regme,2,GPS 13,149,14.0609578383,4.21806687088,174,540
321,6,1.0,1,65,321,1,2.0,2,3,"'checibec', 'ibecepec'","'epec', 'chec', 'ibec'",11340,2014,-0.356932333313,13.4392663552,61.7713564847,179.377910842,17.2747082852,9.17721898112,35.317013097,14.2173534798,9.1184723182,9.53549230993,0.00022564897557,-6.96351213288,0.838044807126,regme,2,GPS 13,149,16.4827404185,3.79096370759,174,540
322,6,0.0,1,65,322,1,3.0,3,4,"'checepec', 'quemepec', 'cxecepec'","'epec', 'quem', 'chec', 'cxec'",31380,2014,-0.333794881585,8.21952305963,62.0515588441,1612.86428366,19.2054619445,7.76824145307,29.5278100283,113.946494972,8.01362814136,5.58906038472,0.00849014446843,-6.96351213288,1.86180978195,regme,2,GPS 13,149,111.16796363,4.39729929022,174,540
323,6,1.0,1,65,323,1,1.0,2,4,"'mhecnjec', 'clecljec'","'njec', 'clec', 'ljec', 'mhec'",15780,2014,-1.16509825047,16.5196400628,37.0798691197,111.963447933,19.8691403372,5.45143818758,24.5947878154,13.5911415317,5.44954257367,1.65751636738,0.0185314186151,-1.33140932183,0.390910806406,regme,2,GPS 17,149,13.3558180935,5.52050810241,174,540
324,6,1.0,1,65,324,1,2.0,6,7,"'cuecalec', 'njeccuec', 'maecalec', 'cuecgzec', 'ljecgzec', 'erecalec'","'maec', 'njec', 'ljec', 'erec', 'cuec', 'gzec', 'alec'",17460,2014,-1.45011461727,20.5196840059,38.4879033309,338.799644203,15.900328697,4.7250886555,25.4567227305,11.6998877497,4.67837965518,4.26451311887,1.43229504219e-05,-5.76231048822,0.652788640632,regme,2,GPS 17,149,16.2744689923,5.57673068849,174,540
325,6,0.0,1,65,325,1,3.0,2,3,"'maecprec', 'precerec'","'erec', 'maec', 'prec'",22470,2014,12.5944238315,70.4789486777,38.7314885829,1043.3522873,77.3575594516,4.10766578238,25.5659241313,26.4281949033,4.26109784381,3.89942433272,0.0122708722327,-5.21753715238,3.14249919191,regme,2,GPS 17,149,107.325225039,8.09389199182,174,540
326,6,0.0,1,65,326,1,3.0,5,5,"'cxecqvec', 'cxecepec', 'cxecerec', 'cxectnec'","'erec', 'epec', 'cxec', 'tnec', 'qvec'",41880,2014,0.827218126797,29.1214371198,38.9873951128,580.302381168,38.0878089969,4.70493675288,26.0542368351,25.6714289262,4.59635278916,3.19707089684,0.00547292827586,-32.2460390586,2.83806694274,regme,2,GPS 17,149,67.1415997078,7.93363846094,174,540
327,6,0.0,1,65,327,2,3.0,2,3,"'cuecgzec', 'ljecgzec'","'ljec', 'cuec', 'gzec'",75450,2014,14.0444822456,64.8711438492,54.7689665006,1073.75109862,110.243495551,12.2597497885,27.1906703426,20.3617489024,12.2887167615,4.34071896224,0.00226939638055,-25.371549531,3.5044920502,regme,2,GPS 18,149,106.829673547,10.5422158451,174,540
328,6,1.0,1,65,328,6,2.0,8,11,"'cxecquem', 'cxecqvec', 'clecmhec', 'checquem', 'njecgyec', 'ececqvec', 'cxecerec', 'erecalec'","'gyec', 'ecec', 'cxec', 'njec', 'quem', 'erec', 'chec', 'qvec', 'clec', 'alec', 'mhec'",8760,2014,2.14641602102,11.2006220637,84.9266867522,209.315885627,31.0349085563,8.67629488916,58.9434249437,24.9709959844,8.37304440891,4.27384054484,0.0427560714339,2.05825595369,1.592472015,regme,2,GPS 19,149,31.318587109,4.13145703984,174,540
331,6,0.0,1,65,331,6,3.0,9,9,"'cxecquem', 'cxecepec', 'cxecerec', 'cxectnec', 'checepec', 'ececqvec', 'cxecqvec', 'ibecepec', 'quemepec'","'ecec', 'cxec', 'quem', 'ibec', 'epec', 'erec', 'chec', 'qvec', 'tnec'",10170,2014,5.08695864751,25.4369266074,34.4886667274,945.32106455,39.0276563119,8.07391583514,27.0797338117,64.2600018732,8.15941580098,3.98042741337,0.00816462434348,-53.7506347989,2.90377118253,regme,2,GPS 20,149,79.3859288637,5.93465120052,174,540
333,6,0.0,1,65,333,2,3.0,2,3,"'cxecqvec', 'ececqvec'","'qvec', 'ecec', 'cxec'",70320,2014,5.98775501234,15.6485744196,86.3798541175,947.021915258,110.323694246,12.0560140272,45.3146782023,69.9180388294,12.723630966,6.07852024158,16.4867949407,3.10675993197,8.17111003116,regme,2,GPS 21,149,190.419517076,15.7753481065,174,540
334,6,1.0,1,65,334,6,2.0,2,3,"'checepec', 'quemepec'","'quem', 'chec', 'epec'",9150,2014,1.75016817917,11.6608048385,74.9111782291,1644.93181986,8.38156399816,1.75941099058,45.7924363989,164.566673758,1.80636746417,5.35222484414,0.0730066973437,-12.4112949575,1.90740118057,regme,2,GPS 23,149,167.408096989,3.45330882133,174,540
335,6,0.0,1,65,335,1,3.0,3,4,"'cuecgzec', 'njeccuec', 'cuecalec'","'njec', 'alec', 'cuec', 'gzec'",30120,2014,1.49235134444,7.25723626235,58.1806702551,183.900236107,34.9867362869,12.6564816123,30.154137411,29.7120619416,12.592447883,7.27273083183,12.1729939508,-1.92848913328,2.19013021627,regme,2,GPS 24,149,44.1198065263,6.19459418941,174,540
336,6,0.0,1,65,336,2,3.0,3,4,"'cxecepec', 'cxecqvec', 'cxectnec'","'qvec', 'cxec', 'tnec', 'epec'",70680,2014,11.1699127889,29.4325878587,45.9412844046,1636.83788754,152.783438126,20.0281062273,26.3352918737,73.2518675453,20.1082442844,2.35308863045,16.2420066939,4.40578247325,9.26798907909,regme,2,GPS 25,149,227.821393543,16.1984848959,174,540
337,6,0.0,1,65,337,1,3.0,2,3,"'cxecquem', 'cxectnec'","'quem', 'cxec', 'tnec'",22740,2014,3.8442957063,53.1533781934,68.8991162598,633.546020664,29.0018008684,4.91523601603,33.6558106259,24.8813710632,5.03580494773,4.77014882465,0.102763681918,-29.2152835833,2.07199781066,regme,2,GPS 26,149,33.4015791247,5.22176271511,174,540
338,6,0.0,1,65,338,1,3.0,2,3,"'cxecepec', 'cxecqvec'","'qvec', 'cxec', 'epec'",24330,2014,5.29157074797,53.1747141949,68.0090641752,838.682267523,36.5553378563,5.86529240345,30.3210748039,22.8599500829,5.71477542757,4.51883952217,0.0137340283945,-32.908490974,4.1175475021,regme,2,GPS 26,149,86.2950858133,7.14873599559,174,540
339,6,0.0,1,65,339,6,3.0,2,3,"'mhecnjec', 'clecmhec'","'njec', 'clec', 'mhec'",870,2014,-0.515199498517,19.7134961417,64.6655550773,185.767853254,35.6911615526,7.64246553435,32.3253327433,15.1912695435,7.6940971864,3.47796833829,0.022878897899,-14.0608263908,1.17838880157,regme,2,GPS 28,149,22.2076278898,10.6582048226,174,540
340,6,0.0,1,65,340,1,3.0,2,4,"'njecgyec', 'clecljec'","'njec', 'clec', 'ljec', 'gyec'",19590,2014,4.67513586238,19.0165819189,65.1119642678,1892.10704422,128.53169841,7.3657301228,33.7572628227,51.5398730177,7.31739548911,4.3518910818,0.0228816517034,-5.99469059426,4.38332766433,regme,2,GPS 28,149,142.051984302,12.4615841535,174,540
341,6,0.0,1,65,341,1,3.0,3,5,"'quemepec', 'cxecqvec', 'ececqvec'","'quem', 'epec', 'ecec', 'cxec', 'qvec'",20520,2014,5.26416923957,11.145899369,66.3566121841,1454.2829729,120.928858651,8.89779910036,31.3416597245,143.780678748,9.0137699074,3.8191923227,0.00455207460253,-16.97479215,8.13745968476,regme,2,GPS 28,149,145.883904325,13.8365590006,174,540
342,6,0.0,1,65,342,6,3.0,2,4,"'cuecgzec', 'ececqvec'","'cuec', 'gzec', 'ecec', 'qvec'",7590,2014,4.99498094938,14.0789397882,37.9444401457,851.239229919,49.1674717204,11.3415869739,18.1885704894,45.4612818777,11.2014606345,7.00265957508,0.0193846172901,-66.2348442881,5.1771871126,regme,2,GPS 32,149,92.7481666833,7.06961814727,174,540
343,6,0.0,1,65,343,1,3.0,2,3,"'checepec', 'chectnec'","'chec', 'tnec', 'epec'",11220,2014,0.483337670605,9.52387335933,35.0390547309,808.775297726,30.9173676791,13.9732674217,16.8199894398,31.0437495109,13.2097984018,7.36020860162,0.000226997550497,-27.8599172237,3.46656438722,regme,2,GPS 32,149,96.720806408,8.61943397888,174,540
344,6,1.0,1,65,344,1,1.0,7,9,"'cuecalec', 'njeccuec', 'maecalec', 'mhecnjec', 'njecgyec', 'cxecqvec', 'erecalec'","'maec', 'gyec', 'cxec', 'njec', 'erec', 'cuec', 'qvec', 'alec', 'mhec'",17940,2014,-0.210172834887,10.0976304579,58.8633241469,73.2319046492,18.1236148314,4.37649919042,31.4626126819,9.3677949418,4.37575734955,5.10919713993,0.000850889983959,-0.124314950501,0.43172311624,regme,2,GPS 4,149,10.0553289162,2.99584023425,174,540
345,6,1.0,1,65,345,1,1.0,2,3,"'checquem', 'quemibec'","'quem', 'chec', 'ibec'",19530,2014,-0.38767332218,2.47599752642,57.4015557072,74.1303812758,19.5624206995,5.53282310562,28.6364225306,33.8806336006,5.53002288102,5.9730968434,0.126697918936,-0.0405904966992,0.446370523248,regme,2,GPS 4,149,10.7226131071,4.14636388516,174,540
346,6,0.0,1,65,346,1,3.0,2,3,"'clecmhec', 'clecljec'","'clec', 'ljec', 'mhec'",31710,2014,1.5413523085,15.8900596517,58.7962990163,138.239688174,13.8104423391,4.79354020883,38.7109161175,11.5097437399,4.74920965129,7.73622519633,0.00304538189587,0.777793131851,1.14691528148,regme,2,GPS 4,149,25.6526685767,2.28022428066,174,540
347,6,0.0,1,65,347,2,3.0,2,3,"'maecprec', 'precerec'","'erec', 'maec', 'prec'",44250,2014,-0.157706776232,9.53469740702,57.3742081618,173.910837714,18.3991026097,4.40564597692,26.6867870847,18.5852465776,4.07127956648,5.53995110634,0.00536147006274,-0.315057768533,1.53204015542,regme,2,GPS 4,149,37.3106381687,3.69184993705,174,540
348,6,0.0,1,65,348,2,3.0,2,3,"'checepec', 'cxecepec'","'epec', 'chec', 'cxec'",51810,2014,1.14566219669,42.7789767064,66.3830674369,98.2994200361,27.6878338103,3.57218505573,31.8921723568,6.25396787318,3.49002956707,2.75676234573,0.0116021741469,-2.99995246706,0.690440330253,regme,2,GPS 5,149,13.3942713705,7.53703047074,174,540
349,6,1.0,1,65,349,6,2.0,7,10,"'mhecnjec', 'cxecerec', 'maecerec', 'cuecgzec', 'njecgyec', 'cxecqvec', 'erecalec'","'gzec', 'maec', 'gyec', 'cxec', 'njec', 'erec', 'cuec', 'qvec', 'alec', 'mhec'",8160,2014,-0.502581252603,11.697917592,88.8012725643,335.072152354,25.3480730507,6.553075939,47.289083933,13.5798786078,6.60447860954,1.69342692877,0.00282401976736,-0.232802986004,0.89216642209,regme,2,GPS 7,149,19.5296953741,5.73645774854,174,540
350,6,1.0,1,65,350,6,2.0,15,14,"'maecprec', 'cxecquem', 'cxecepec', 'cuecalec', 'njeccuec', 'maecalec', 'cxectnec', 'checibec', 'quemibec', 'precerec', 'checquem', 'checepec', 'prectnec', 'clecljec', 'quemepec'","'maec', 'cxec', 'njec', 'ljec', 'quem', 'ibec', 'prec', 'epec', 'erec', 'cuec', 'chec', 'clec', 'tnec', 'alec'",9150,2014,-0.433690761987,10.4932754172,89.4128446512,552.517372482,24.9808055411,6.51484267983,48.5599470817,33.5252386234,6.54019760593,2.10570827845,0.000357314127678,-1.99040002014,0.911906056936,regme,2,GPS 7,149,22.2891507798,5.46052335118,174,540
351,6,1.0,1,65,351,1,2.0,2,3,"'checepec', 'ibecepec'","'epec', 'chec', 'ibec'",12720,2014,-1.20220756121,9.14550398736,89.4128446512,74.0677532445,20.934629699,7.06402267149,45.9837663731,8.61137222605,7.05504358036,4.5850429994,0.00300670279664,-0.130842247436,0.364173142945,regme,2,GPS 7,149,11.16938275,5.79745509849,174,540
352,6,0.0,1,65,352,6,3.0,2,3,"'mhecnjec', 'njecgyec'","'njec', 'gyec', 'mhec'",8610,2014,1.49515084514,29.2383490277,80.7904609259,251.181786969,38.7530567431,8.26530966404,48.374480016,11.9898240896,8.32833573257,3.27377255694,0.00498486522949,2.95894768632,1.50891813528,regme,2,GPS 8,149,40.3163056608,7.45622741107,174,540
353,6,0.0,1,65,353,1,3.0,2,4,"'quemepec', 'ececqvec'","'quem', 'epec', 'ecec', 'qvec'",11940,2014,0.298838817495,26.8201568324,79.9393355766,311.584294263,42.1892352078,9.41894560044,42.7531041329,148.896437295,9.31523509851,2.7977979441,0.0342764937906,1.54186450334,1.20590884427,regme,2,GPS 8,149,31.5869483164,6.88338539138,174,540
354,6,0.0,1,65,354,6,3.0,2,4,"'prectnec', 'njecgyec'","'njec', 'gyec', 'tnec', 'prec'",9420,2014,0.779499845838,23.2962961787,72.3665874286,219.713157836,32.2465292681,7.70189083197,38.3936349302,14.4567902991,7.58566882048,1.99995051909,0.0471106193804,-3.89026763994,1.48130600256,regme,2,GPS 9,149,34.8132928085,7.69823458897,174,540
355,6,0.0,1,65,355,1,3.0,2,3,"'mhecnjec', 'clecmhec'","'njec', 'clec', 'mhec'",33900,2014,2.8605145512,44.8192619758,72.6687311383,908.482199997,34.0309360012,8.45139504746,38.2730407231,45.6126366154,7.7307800308,3.12679629157,0.00850501054084,-49.1056142773,5.92967945264,regme,2,GPS 9,149,137.914114233,10.3658625272,174,540
356,6,0.0,1,65,356,1,3.0,6,6,"'cxecquem', 'cxecepec', 'cxecqvec', 'cxectnec', 'ececqvec', 'quemepec'","'ecec', 'cxec', 'quem', 'epec', 'qvec', 'tnec'",35160,2014,6.20408129041,39.7153607489,71.7019300871,7108.5990205,52.292500911,7.34770646973,36.7763457504,114.326415358,7.18010442328,2.75540591826,0.00123972784839,-64.3419237911,6.33063281615,regme,2,GPS 9,149,281.27848815,9.36799531975,174,540
358,4,1.0,2,66,358,1,2.0,7,11,"'cuecgzec', 'njeccuec', 'maecalec', 'cxectnec', 'maecerec', 'precerec', 'quemepec'","'maec', 'cxec', 'njec', 'quem', 'prec', 'epec', 'erec', 'cuec', 'gzec', 'tnec', 'alec'",11250,2014,2.01252353075,4.25687704531,66.325199318,126.824040592,28.7511722522,19.4975353287,41.7244697587,16.9077210746,19.4855327722,4.30272434455,0.0173615750386,12.8739147329,0.430505857901,regme,0,GPS 1,148,12.4965164026,2.01597059557,161,740
359,4,1.0,2,66,359,1,2.0,4,5,"'cuecgzec', 'mhecnjec', 'njecgyec'","'njec', 'gyec', 'gzec', 'cuec', 'mhec'",14970,2014,1.78540371763,13.7563145711,65.6965680337,111.584498349,28.8638596023,19.9396310747,41.8680435651,11.575312141,19.8936830116,2.01122759344,5.08015813389e-05,14.1357771172,0.566433143707,regme,0,GPS 1,148,13.51326348,2.29452841319,161,740
360,4,1.0,2,66,360,1,1.0,5,7,"'checibec', 'checquem', 'checepec', 'njeccuec', 'chectnec'","'njec', 'quem', 'ibec', 'epec', 'cuec', 'chec', 'tnec'",16440,2014,2.78039359723,12.5409868576,66.325199318,169.199546668,29.2391707203,19.4368904836,40.8135356358,23.0273427639,19.4008926926,2.64545057655,0.0351815684423,7.12272340381,0.971284685978,regme,0,GPS 1,148,24.6909215345,2.46201690102,161,740
361,4,0.0,2,66,361,1,3.0,2,2,'ljecgzec',"'ljec', 'gzec'",78750,2014,-1.17673462304,7.87622001719,24.0477702889,107.414710064,41.4562363257,34.4105783468,14.1630981843,23.5285115176,34.867494177,7.78133709773,14.0132281668,24.9169981671,1.88512938993,regme,0,GPS 1,148,24.510376019,4.63156944099,161,740
362,4,0.0,2,66,362,1,3.0,2,3,"'mhecnjec', 'njeccuec'","'njec', 'cuec', 'mhec'",13590,2014,0.0620069546118,43.5524199538,80.6007812461,116.304189029,17.9734999166,4.95769649664,41.5598562471,8.3324505738,4.88530020601,2.74741241133,0.00217772280173,0.819783563455,0.718155074001,regme,0,GPS 10,148,12.2006183735,4.51831378851,161,740
363,4,0.0,2,66,363,1,3.0,2,4,"'maecprec', 'ececqvec'","'qvec', 'maec', 'ecec', 'prec'",15150,2014,0.512480778298,62.4380657274,81.7622200936,71.1701868943,18.5680631768,3.94584881869,42.2417196504,4.31770240477,3.94085426885,5.61138922531,0.000305993286126,0.130692114314,0.428603711804,regme,0,GPS 10,148,6.5898750797,4.51055408204,161,740
365,4,0.0,2,66,365,4,3.0,3,5,"'cuecgzec', 'erecalec', 'precerec'","'erec', 'gzec', 'cuec', 'prec', 'alec'",9120,2014,3.8397773467,6.58200753983,72.1580542957,1956.37867978,64.4767390733,9.26874478667,48.637563496,86.5975140836,9.33569470889,3.68999587918,0.00306908998109,-110.836267921,7.09749420039,regme,0,GPS 11,148,196.130254451,9.36161761395,161,740
367,4,1.0,2,66,367,4,2.0,2,3,"'cxecepec', 'cxectnec'","'cxec', 'tnec', 'epec'",6270,2014,1.29537574641,16.1455646592,62.064121363,374.886394486,13.5273118629,5.47870519191,28.1131186057,32.6459503711,5.2541248512,5.4602365489,0.0118563227645,-19.656361248,2.41782083119,regme,0,GPS 13,148,48.7929326547,5.56490034421,161,740
368,4,1.0,2,66,368,4,2.0,8,9,"'maecprec', 'cxecquem', 'maecerec', 'precerec', 'prectnec', 'ibecepec', 'quemepec', 'erecalec'","'maec', 'cxec', 'quem', 'ibec', 'prec', 'epec', 'erec', 'tnec', 'alec'",9660,2014,-0.588613692384,10.0415802761,62.5081178606,891.545082416,28.2752144674,6.57738538408,30.7540580755,50.1267602264,6.42157941769,2.76419116903,0.000275285735076,-19.656361248,1.84758469643,regme,0,GPS 13,148,55.052491917,5.01672031951,161,740
371,4,1.0,2,66,371,1,2.0,13,15,"'cuecgzec', 'cxecerec', 'maecalec', 'checibec', 'quemibec', 'mhecnjec', 'checquem', 'checepec', 'cuecalec', 'njecgyec', 'chectnec', 'ljecgzec'","'gzec', 'maec', 'gyec', 'cxec', 'njec', 'ljec', 'quem', 'ibec', 'epec', 'erec', 'cuec', 'chec', 'alec', 'tnec', 'mhec'",15240,2014,0.280165725636,10.3763860494,64.0544359465,632.034620984,52.6072205311,6.80907665579,32.3855700481,34.6294959986,6.92597442878,3.23523528909,0.000392076881845,-39.9816002742,2.50668141803,regme,0,GPS 13,148,44.0731133381,5.44579030412,161,740
372,4,0.0,2,66,372,4,3.0,4,7,"'ibecepec', 'maecerec', 'njecgyec', 'erecalec'","'maec', 'gyec', 'njec', 'ibec', 'epec', 'erec', 'alec'",9000,2014,-0.411145998737,0.0205162397301,31.4681013282,508.157088506,34.709741341,12.3997109036,23.998206191,136.221864257,10.7383665175,5.64613015015,0.0530238073869,-19.5152509647,6.17727372276,regme,0,GPS 17,148,102.845285661,6.89213984917,161,740
373,4,1.0,2,66,373,4,2.0,9,12,"'maecprec', 'cuecalec', 'njeccuec', 'maecalec', 'cxectnec', 'precerec', 'checepec', 'prectnec', 'ececqvec'","'maec', 'ecec', 'cxec', 'njec', 'prec', 'epec', 'erec', 'cuec', 'chec', 'qvec', 'tnec', 'alec'",9150,2014,-0.452003059929,3.57360295976,31.1645765004,394.654868565,35.2394622526,12.1715923283,22.6543768123,46.3207047299,12.2886486154,3.89773691207,0.00120827838596,1.04970346387,3.16403229001,regme,0,GPS 17,148,51.5727630682,4.96606760067,161,740
375,4,0.0,2,66,375,1,3.0,2,3,"'maecprec', 'maecerec'","'erec', 'maec', 'prec'",74850,2014,7.52597650689,64.5885041952,55.8086323261,666.166917542,73.9257054637,11.2396443061,27.0737269633,13.3558890904,11.2904093604,4.31204526049,0.00040306154889,-49.2103701055,2.17757303276,regme,0,GPS 18,148,66.6063847334,9.12065303374,161,740
376,4,1.0,2,66,376,4,2.0,6,10,"'cuecgzec', 'cxecerec', 'cuecalec', 'njecgyec', 'quemepec', 'ljecgzec'","'gyec', 'cxec', 'njec', 'ljec', 'quem', 'epec', 'erec', 'cuec', 'alec', 'gzec'",7860,2014,0.987153854967,9.53474987723,84.293519306,288.330499694,34.2199824477,8.35381391059,51.0106452675,20.6932905564,8.27381374812,3.63295182337,0.00864318913701,-13.6947964321,1.47497660727,regme,0,GPS 19,148,38.9342278343,4.19904155049,161,740
377,4,1.0,2,66,377,4,2.0,2,3,"'cxecqvec', 'ececqvec'","'qvec', 'ecec', 'cxec'",9450,2014,-1.36431617903,13.1326102336,83.9269323203,61.6875608691,15.1970798533,8.31266149982,47.7905810466,11.9473207741,8.28396951159,5.14184901298,0.000914547636834,3.3514955195,0.492257725195,regme,0,GPS 19,148,8.34056509953,2.61423548348,161,740
378,4,1.0,2,66,378,4,2.0,9,13,"'cuecgzec', 'cxecqvec', 'quemibec', 'maecerec', 'precerec', 'cuecalec', 'njecgyec', 'ececqvec', 'erecalec'","'gyec', 'maec', 'ecec', 'cxec', 'njec', 'quem', 'ibec', 'prec', 'erec', 'cuec', 'qvec', 'gzec', 'alec'",6330,2014,8.18277050216,23.1836403386,35.4560136831,876.5198048,61.4802944108,8.28086036085,27.8403451708,27.9288118427,8.53416648105,6.55360936385,0.00127669105053,-78.302880667,3.2596021354,regme,0,GPS 20,148,69.0925517841,6.0121248215,161,740
379,4,1.0,2,66,379,1,2.0,12,13,"'cxecquem', 'cxecepec', 'cxecerec', 'maecalec', 'cxectnec', 'prectnec', 'checepec', 'njecgyec', 'njeccuec', 'ibecepec', 'quemepec', 'erecalec'","'maec', 'gyec', 'cxec', 'njec', 'quem', 'ibec', 'prec', 'epec', 'erec', 'cuec', 'chec', 'tnec', 'alec'",11910,2014,5.52808211021,31.0257019389,35.4560136831,997.916271717,47.883639471,8.33650967852,27.5288696838,35.3651594288,8.40648094077,4.26805016913,0.00127669105053,-63.3827839242,2.32917799395,regme,0,GPS 20,148,58.3147485664,5.57189392416,161,740
380,4,0.0,2,66,380,1,3.0,4,5,"'maecprec', 'checquem', 'precerec'","'erec', 'maec', 'quem', 'chec', 'prec'",13080,2014,9.22544316276,26.2334813912,34.1008056704,1152.19971313,47.883639471,7.76933858725,27.5708176087,36.1875677019,7.82079673491,4.8875388969,0.00104773232265,-78.3396689833,3.89001592645,regme,0,GPS 20,148,114.70437512,7.48983901372,161,740
381,4,0.0,2,66,381,1,3.0,5,6,"'cxecqvec', 'maecerec', 'cxecerec', 'erecalec', 'cxectnec'","'maec', 'cxec', 'erec', 'qvec', 'tnec', 'alec'",70080,2014,3.20065795187,67.7547101457,86.348812254,865.221136022,107.818339123,11.6940083073,45.1684406109,70.2504696674,13.0320098805,4.80575075773,0.00149913683146,2.24265857605,7.91186863252,regme,0,GPS 21,148,137.993110142,13.9363938116,161,740
382,4,0.0,2,66,382,1,3.0,5,7,"'cxecquem', 'cxecepec', 'quemepec', 'ljecgzec', 'precerec'","'cxec', 'ljec', 'quem', 'prec', 'epec', 'erec', 'gzec'",70410,2014,3.31518731101,29.150616332,86.5255667716,1081.62614225,108.075393651,11.7539094965,44.1204523777,79.4473169526,12.4794768794,3.71554862974,4.13113384989,-53.6559881836,5.92882794679,regme,0,GPS 21,148,149.507645761,12.5274488333,161,740
383,4,1.0,2,66,383,4,2.0,4,6,"'checepec', 'quemepec', 'ececqvec', 'ibecepec'","'ecec', 'quem', 'ibec', 'epec', 'chec', 'qvec'",6900,2014,9.68699173321,24.8165634562,76.3129694724,2424.48064828,26.1040869074,4.41274907076,45.4839613391,69.9342704829,4.39986427049,2.51424128484,0.0275241248613,-3.43309687536,2.01702591811,regme,0,GPS 23,148,124.516553182,2.38122593711,161,740
