,A_index,C_flare,K_index,N_PAIRS,N_STATIONS,kurtosis_delay,kurtosis_grad,max_elevation,max_grad,max_phase_delay,mean_code_delay,mean_elevation,mean_grad,mean_phase_delay,min_elevation,min_grad,min_phase_delay,mse,new_regions,radio_flux,std_grad,std_phase,sunsplot_number,sunspot_area,bucket_grad,bucket_grad_mean,k_index_bucket,elev_min_bucket,elev_mean_bucket,elev_max_bucket,grad_elev,BIN_LABEL,LABEL,prn,network,STATIONS,PAIRS,ID,YEAR,DAY,TIME
505,4,7,2,2,3,-1.23748524161,15.1889462067,89.350825885,67.1324058289,21.0254021076,10.8088565253,42.9378523034,8.73951050257,10.772967388,4.84572105635,0.0669148100438,4.01659763709,0.324339869696,1,139,8.18678405936,5.65951270653,141,1020,2,1,2,0,2,3,22,1.0,2.0,GPS 7,regme,"'epec', 'chec', 'ibec'","'checepec', 'ibecepec'",533,2014,74,10920
509,4,7,2,5,7,1.34983092077,46.5756160252,72.322980958,1070.84206919,27.8874915695,9.22171974429,38.8821968496,44.252031508,8.94333238264,2.60367867595,0.0204067590607,-44.3248234396,2.94750682323,1,139,72.5291224873,7.43555444594,141,1020,5,1,2,0,2,3,52,1.0,2.0,GPS 9,regme,"'gyec', 'cxec', 'njec', 'quem', 'ibec', 'chec', 'qvec'","'checibec', 'cxecquem', 'njecgyec', 'cxecqvec', 'quemibec'",538,2014,74,11820
512,5,11,5,5,9,3.40583536183,15.8597200095,66.2743865035,1102.07972133,30.809166728,19.3417571778,45.1395254611,24.8738305599,19.3315695697,3.05561075482,0.00880504931528,-66.6472695119,1.68944309658,1,149,46.3900514806,3.46125155242,137,630,5,1,3,0,2,3,52,1.0,2.0,GPS 1,regme,"'gyec', 'maec', 'ecec', 'njec', 'quem', 'ibec', 'chec', 'qvec', 'alec'","'checibec', 'quemibec', 'njecgyec', 'ececqvec', 'maecalec'",541,2014,78,7290
513,5,11,5,2,4,-0.60409414689,2.40145670246,66.2743865035,53.8606561133,23.2245725773,19.4982078813,42.1203901216,14.2153087867,19.4764945315,2.2335818765,0.0225286808337,11.7390423057,0.516471606667,1,149,9.73919121454,2.26904731012,137,630,2,1,3,0,2,3,22,1.0,2.0,GPS 1,regme,"'erec', 'maec', 'quem', 'chec'","'checquem', 'maecerec'",542,2014,78,9120
518,5,11,2,3,6,0.00466151849607,19.0870248544,81.0362751581,147.037572214,21.0292912553,4.62815167426,43.4182046972,42.2165005473,4.72971009186,2.71168489956,0.00995297350062,0.705589062027,1.00265181923,1,149,13.8883519573,3.94619701503,137,630,2,1,2,0,2,3,22,1.0,2.0,GPS 10,regme,"'cxec', 'njec', 'quem', 'epec', 'qvec', 'mhec'","'quemepec', 'mhecnjec', 'cxecqvec'",547,2014,78,16140
522,5,11,5,9,12,-0.598677442388,5.84980241458,64.6119586922,207.42213406,21.8100287152,6.18071150486,34.5431499046,16.6859300237,6.26218341632,3.5492417028,0.0159596583089,-0.794879163355,0.832682774723,1,149,17.7348011142,2.91140894336,137,630,3,1,3,0,2,3,32,1.0,2.0,GPS 13,regme,"'gyec', 'pjec', 'njec', 'ljec', 'quem', 'ibec', 'prec', 'erec', 'chec', 'clec', 'tnec', 'alec'","'checibec', 'quemibec', 'pjecgyec', 'clecljec', 'precerec', 'checquem', 'njecgyec', 'chectnec', 'erecalec'",553,2014,78,6540
523,5,11,5,4,6,-0.563617909093,5.35131941383,62.2373672851,326.929516657,24.5905470425,6.0476138479,30.432895336,27.1211533277,6.12673228426,4.27637344606,0.0045208428457,-7.1128254551,1.64677832854,1,149,35.3747860441,3.39990817357,137,630,3,1,3,0,2,3,32,1.0,2.0,GPS 13,regme,"'cxec', 'quem', 'ibec', 'epec', 'chec', 'tnec'","'checibec', 'checquem', 'checepec', 'cxectnec'",554,2014,78,7440
524,5,11,2,3,6,-0.192185879863,11.1124759642,62.964771488,135.321363652,13.3864023366,6.494747815,38.1333852666,15.4781690781,6.43587528972,8.46066655314,0.00639941850752,-2.37003690172,0.945832977561,1,149,20.3656317944,2.67489756833,137,630,2,1,2,0,2,3,22,1.0,2.0,GPS 13,regme,"'ibec', 'epec', 'erec', 'cuec', 'alec', 'gzec'","'ibecepec', 'cuecgzec', 'erecalec'",556,2014,78,12660
529,5,11,2,10,11,-1.14251204818,11.040198544,38.6704366984,246.782875971,22.0270641049,5.44519267457,25.5303159458,9.57424217033,5.43677659093,2.0126107771,0.00207632614138,-20.8101535865,0.58002109962,1,149,14.287407492,6.37300921728,137,630,3,1,2,0,1,2,31,1.0,2.0,GPS 17,regme,"'maec', 'ecec', 'cxec', 'njec', 'prec', 'epec', 'erec', 'cuec', 'qvec', 'tnec', 'alec'","'cxecepec', 'cuecalec', 'cxecqvec', 'maecalec', 'cxectnec', 'njeccuec', 'prectnec', 'ececqvec', 'cxecerec', 'erecalec'",562,2014,78,12210
530,5,11,2,3,6,-0.427870855415,5.84980061908,36.7641044879,230.566246724,25.223149675,5.91527339793,25.2672847747,21.873913252,5.86022033826,1.39024795275,0.0290858937456,-10.1743262518,1.36670527383,1,149,24.9453490531,6.16799286664,137,630,3,1,2,0,1,2,31,1.0,1.0,GPS 17,regme,"'gyec', 'pjec', 'njec', 'ljec', 'clec', 'mhec'","'pjecgyec', 'mhecnjec', 'clecljec'",563,2014,78,15480
556,5,11,2,4,7,-0.780111598351,20.8674034793,57.3283856393,75.1400000384,14.0498888752,4.67739167663,28.0582359389,9.34373373029,4.6871900213,5.28305046578,0.000736949149141,0.184998561747,0.408389137743,1,149,8.24272496458,3.6750592151,137,630,2,1,2,0,1,2,21,1.0,1.0,GPS 4,regme,"'cxec', 'quem', 'ibec', 'prec', 'erec', 'chec', 'tnec'","'quemibec', 'checquem', 'precerec', 'cxectnec'",590,2014,78,13500
557,5,11,5,10,15,-0.0924935533432,18.5109024787,89.3209057377,193.62111827,20.7171591697,7.11925427785,46.443263352,17.2702101442,7.08929253137,2.5493333316,0.000352807029088,1.78044813176,0.462725307391,1,149,10.5191179602,4.08025119504,137,630,2,1,3,0,2,3,22,1.0,2.0,GPS 7,regme,"'maec', 'gyec', 'cxec', 'njec', 'ljec', 'quem', 'ibec', 'prec', 'epec', 'erec', 'cuec', 'chec', 'qvec', 'gzec', 'alec'","'cuecgzec', 'cxecqvec', 'maecalec', 'quemibec', 'precerec', 'checquem', 'checepec', 'njecgyec', 'quemepec', 'ljecgzec'",591,2014,78,8190
559,5,11,5,2,4,3.19688150503,19.6292354677,80.9337382643,245.488113013,32.8919275512,7.32598751199,46.0501153298,8.41749898858,7.19740506376,6.56373960814,0.00601138204685,-3.74990746993,1.04372930926,1,149,25.2171372373,4.87698481372,137,630,3,1,3,0,2,3,32,1.0,1.0,GPS 8,regme,"'njec', 'pdec', 'ljec', 'cuec'","'ljecpdec', 'njeccuec'",594,2014,78,9870
560,5,11,2,5,7,0.633730377394,7.18996304613,80.5810918332,159.951159825,28.1349316648,8.90063984524,43.1376474917,27.6317207572,8.89001363066,2.37561110903,0.00151514757557,3.30558264466,0.310994655705,1,149,11.0325749937,5.81553442684,137,630,2,1,2,0,2,3,22,1.0,2.0,GPS 8,regme,"'cxec', 'quem', 'prec', 'epec', 'erec', 'chec', 'qvec'","'checquem', 'checepec', 'quemepec', 'cxecqvec', 'precerec'",595,2014,78,12060
563,5,11,2,5,8,1.83040000863,20.4088018851,72.5150194286,731.157042097,35.505483142,7.62630997352,36.8614861634,22.1158311453,7.37816711656,0.800000506155,0.00317284218412,-19.8971472046,2.87684505274,1,149,64.4074479593,7.38747983931,137,630,4,1,2,0,2,3,42,1.0,2.0,GPS 9,regme,"'maec', 'njec', 'ibec', 'prec', 'epec', 'erec', 'chec', 'mhec'","'maecprec', 'checepec', 'mhecnjec', 'ibecepec', 'precerec'",599,2014,78,11370
566,6,6,6,3,5,1.6373473214,12.3337615555,66.3588313857,331.07750058,46.956408333,19.7828500774,48.1525891636,21.1995537331,19.8057979563,4.35406692402,0.086702371864,9.98600042988,1.13480042979,0,151,26.2735219435,3.66379779364,137,880,3,1,3,0,2,3,32,1.0,2.0,GPS 1,regme,"'njec', 'qvec', 'gyec', 'cxec', 'tnec'","'njecgyec', 'cxecqvec', 'cxectnec'",603,2014,79,5880
572,6,6,6,13,16,-0.401570708282,7.88422285522,72.2703622656,604.369268585,43.8416588512,11.6638432987,49.579818443,51.3939115625,11.7499809052,4.35685034311,0.000511664566962,-18.6688091608,1.30416695093,0,151,41.0608808447,5.41115074707,137,880,4,2,3,0,2,3,42,1.0,2.0,GPS 11,regme,"'maec', 'gyec', 'cxec', 'njec', 'ljec', 'quem', 'ibec', 'prec', 'epec', 'erec', 'cuec', 'chec', 'clec', 'alec', 'tnec', 'mhec'","'cxecepec', 'njeccuec', 'alecmaec', 'cxectnec', 'epecibec', 'mhecnjec', 'precerec', 'checepec', 'njecgyec', 'clecljec', 'epecquem'",612,2014,79,5940
573,6,6,6,6,8,-0.526835760958,7.95568914076,62.3821646942,106.177202183,15.6470072369,6.02350677129,30.3947236196,17.7643489592,6.00941559963,2.79813020834,0.000950092278101,-1.08722947229,0.531394473021,0,151,11.9400660035,3.34782935443,137,880,2,1,3,0,2,3,22,1.0,2.0,GPS 13,regme,"'maec', 'cxec', 'quem', 'ibec', 'prec', 'erec', 'chec', 'tnec'","'cxectnec', 'quemibec', 'erecmaec', 'precerec', 'checquem', 'chectnec'",613,2014,79,4110
574,6,6,6,4,7,-0.330788740706,5.73423942601,65.3156713705,100.888218711,15.6470072369,5.93083225677,29.4879279644,19.9754056095,5.92296561681,4.200487315,0.00818695647543,-3.21630611349,0.710287514105,0,151,13.4574834195,3.38381244693,137,880,2,1,3,0,1,3,21,1.0,2.0,GPS 13,regme,"'cxec', 'pjec', 'quem', 'prec', 'erec', 'seec', 'qvec'","'cxecquem', 'seecpjec', 'cxecqvec', 'precerec'",614,2014,79,8760
575,6,6,6,2,3,-1.36021738855,4.78964876959,62.02589838,106.177202183,15.6470072369,8.30807299089,38.6219299884,20.3308240401,8.32174532923,9.44204290715,0.023840328335,-1.08722947229,0.647576301589,0,151,12.249378863,3.41928167216,137,880,2,1,3,0,2,3,22,1.0,2.0,GPS 13,regme,"'quem', 'chec', 'ibec'","'checibec', 'quemibec'",615,2014,79,10290
583,6,6,1,4,7,-1.10359947223,5.37066434674,38.1424374354,86.3085313525,21.9779376859,5.82863127872,25.6864713023,13.8976820513,5.84665015751,4.43646169088,0.0023137902488,-1.83961450307,0.47308391253,0,151,9.90730822796,5.71456631852,137,880,2,1,1,0,1,2,21,1.0,1.0,GPS 17,regme,"'maec', 'gyec', 'pjec', 'njec', 'cuec', 'alec', 'gzec'","'pjecgyec', 'cuecgzec', 'njeccuec', 'alecmaec'",627,2014,79,16620
584,6,6,0,9,13,15.6271237482,84.0564568368,56.1329737537,1551.49956394,141.794445127,11.0032513772,27.4192510117,32.3961639452,10.9362128314,2.65192236671,0.0015039532317,-39.3122420619,4.27273310137,0,151,124.212462058,11.5016836938,137,880,5,1,0,0,1,2,51,1.0,1.0,GPS 18,regme,"'cuec', 'cxec', 'pjec', 'njec', 'ljec', 'quem', 'epec', 'erec', 'seec', 'qvec', 'gzec', 'tnec', 'mhec'","'cxecquem', 'cxecepec', 'cxecerec', 'cxectnec', 'njeccuec', 'mhecnjec', 'cxecqvec', 'seecpjec', 'ljecgzec'",628,2014,79,71220
585,6,6,6,7,10,-1.29299539862,10.0729643776,64.9966044194,381.863578472,27.8714458496,14.7500203569,32.8735983133,43.0296842859,14.7609877494,2.34071443301,0.0375791950451,5.70021217222,0.445330932842,0,151,15.0269815724,5.2542232353,137,880,3,1,3,0,2,3,32,1.0,1.0,GPS 19,regme,"'maec', 'cxec', 'pdec', 'ljec', 'quem', 'prec', 'epec', 'erec', 'cuec', 'gzec'","'cxecquem', 'cuecgzec', 'cxecerec', 'erecmaec', 'precerec', 'ljecpdec', 'epecquem'",629,2014,79,6270
587,6,6,6,9,11,3.19700225016,35.2678053536,33.7139019097,421.779381282,33.5996632462,8.44613450924,26.4494174012,27.5618254099,8.22186092315,3.99340270318,0.0073145759308,-1.9245357257,1.34328441378,0,151,23.6077138655,3.15760640172,137,880,3,1,3,0,1,2,31,1.0,2.0,GPS 20,regme,"'gyec', 'cxec', 'njec', 'quem', 'ibec', 'epec', 'erec', 'cuec', 'chec', 'tnec', 'gzec'","'cxecquem', 'cxecepec', 'cuecgzec', 'cxecerec', 'cxectnec', 'checibec', 'njecgyec', 'njeccuec'",631,2014,79,6660
588,6,6,6,4,6,0.677671679414,5.82687035052,33.7367159598,289.451259342,17.8031674192,9.64305605578,26.3767801237,73.3715375229,9.59831791658,3.48216036488,0.0206453627015,0.597901010132,0.403602563347,0,151,17.2965118044,2.79246062962,137,880,3,2,3,0,1,2,31,1.0,2.0,GPS 20,regme,"'maec', 'quem', 'prec', 'epec', 'erec', 'chec'","'checquem', 'epecquem', 'precmaec', 'precerec'",632,2014,79,9000
593,6,6,6,2,3,5.14559148877,15.1035425292,75.2110711733,198.727599268,7.1688954885,3.26464916326,38.7178589896,17.3817841535,3.58127473894,5.68425521939,0.0235504900142,-7.20535242646,1.30680048913,0,151,30.6533363505,1.76384249342,137,880,2,1,3,0,2,3,22,1.0,1.0,GPS 23,regme,"'ibec', 'chec', 'epec'","'checepec', 'epecibec'",638,2014,79,3870
599,6,6,1,6,7,0.224489413357,28.7009626508,67.1440027123,644.309817534,38.1359577286,6.40808091823,37.0913711076,25.7055442835,6.13394517264,3.45243699313,0.0568178963521,-35.8156781654,2.49765018457,0,151,57.68102975,9.87750635368,137,880,4,1,1,0,2,3,42,1.0,1.0,GPS 28,regme,"'cxec', 'quem', 'prec', 'epec', 'erec', 'chec', 'tnec'","'checquem', 'checepec', 'precerec', 'prectnec', 'cxectnec'",644,2014,79,11700
605,6,6,1,3,4,1.03759170086,3.05377997117,57.28295387,95.106704674,16.2207149446,5.82053313227,28.2628500825,33.9819833937,5.85125150404,5.99917596632,0.0254225355934,1.91606236976,0.397840739756,0,151,13.5039651695,2.88202142173,137,880,2,1,1,0,1,2,21,1.0,1.0,GPS 4,regme,"'ibec', 'quem', 'chec', 'epec'","'checquem', 'checepec', 'quemibec'",650,2014,79,11460
608,6,6,6,3,5,2.97325758569,8.36444713018,80.1920972033,76.9202559654,36.9748838199,9.01700115757,41.7809711498,13.4175989087,9.01819455269,2.85278643814,0.0132642387188,1.7738404796,0.357640818634,0,151,8.21173002697,8.72230167959,137,880,2,1,3,0,2,3,22,1.0,2.0,GPS 8,regme,"'erec', 'maec', 'cuec', 'prec', 'gzec'","'cuecgzec', 'erecmaec', 'precerec'",653,2014,79,9000
609,6,6,6,18,16,1.21496455508,14.1170886217,82.6246896424,399.901514043,38.6096909924,9.88964655474,43.2771640101,31.4480128436,9.89911937771,2.51568289207,0.00356569737632,1.7738404796,0.577854756079,0,151,17.6922606128,8.30673316611,137,880,3,1,3,0,2,3,32,1.0,2.0,GPS 8,regme,"'maec', 'gyec', 'cxec', 'pjec', 'njec', 'quem', 'ibec', 'prec', 'epec', 'erec', 'seec', 'chec', 'qvec', 'cuec', 'tnec', 'alec'","'cxecquem', 'cxecepec', 'cuecalec', 'cxecerec', 'alecmaec', 'quemibec', 'njeccuec', 'prectnec', 'precmaec', 'checquem', 'checepec', 'njecgyec', 'chectnec', 'cxecqvec', 'seecpjec', 'epecquem', 'epecibec', 'erecalec'",654,2014,79,10170
610,6,6,6,11,13,4.78112406202,11.070959362,72.9303336515,853.782456156,77.860992106,6.2174613064,42.4836625548,24.6397149753,6.33656988783,2.05592195291,0.00443600786844,-1.2206573559,1.57793204241,0,151,38.4948509714,6.05828912923,137,880,4,1,3,0,2,3,42,1.0,2.0,GPS 9,regme,"'gzec', 'maec', 'gyec', 'pjec', 'njec', 'quem', 'epec', 'erec', 'cuec', 'chec', 'clec', 'alec', 'mhec'","'cuecgzec', 'njeccuec', 'alecmaec', 'pjecgyec', 'mhecnjec', 'clecmhec', 'checquem', 'checepec', 'cuecalec', 'njecgyec', 'erecalec'",655,2014,79,9990
611,6,6,1,8,10,2.51330880585,4.66079723513,72.6062234206,111.095544395,36.1320545392,7.33534003048,37.8104252633,17.6191768998,7.34152527876,2.98119899485,0.00242200924095,1.75255852413,0.452392930098,0,151,13.0812597749,6.8487664908,137,880,2,1,1,0,2,3,22,1.0,2.0,GPS 9,regme,"'cxec', 'ljec', 'quem', 'ibec', 'prec', 'epec', 'erec', 'clec', 'tnec', 'gzec'","'cxecquem', 'cxecepec', 'cxectnec', 'quemibec', 'epecibec', 'precerec', 'clecljec', 'ljecgzec'",656,2014,79,10920
627,11,5,3,3,4,-1.10414282338,38.8577564564,65.9445507913,105.867478915,14.5923083901,2.92105927418,40.3184269454,10.0244410112,2.70271349223,5.56783506712,0.0330595910645,-3.4245395552,0.775219762806,0,140,9.25226762478,4.8480976469,106,420,2,1,2,0,2,3,22,1.0,2.0,GPS 28,regme,"'njec', 'erec', 'cuec', 'alec'","'cuecalec', 'njeccuec', 'erecalec'",673,2014,97,10830
632,11,5,3,2,4,-0.636865910773,3.22547013515,57.2534054311,59.5920876657,15.2099850683,6.35208808784,33.0958812356,14.0771427293,6.38208997451,9.66332655287,0.0188574833799,0.220114834042,0.432547177642,0,140,9.15231560416,3.46659380853,106,420,2,1,2,0,2,2,22,1.0,1.0,GPS 4,regme,"'erec', 'quem', 'ibec', 'alec'","'quemibec', 'erecalec'",679,2014,97,10950
638,11,5,11,5,7,-1.20547262892,15.3437513701,80.8254063504,60.5961847407,15.6894083081,9.22050307518,43.6622886798,7.55407568011,9.22225518308,5.57468175129,0.00365891875994,4.54642018448,0.40272931154,0,140,6.92656741318,2.4336152781,106,420,2,1,4,0,2,3,22,1.0,2.0,GPS 8,regme,"'maec', 'quem', 'ibec', 'epec', 'erec', 'chec', 'alec'","'checquem', 'checepec', 'maecalec', 'erecalec', 'quemibec'",685,2014,97,10260
639,11,5,11,4,5,8.29187922614,39.7703861021,70.2210000285,352.117821945,31.6603947176,7.40485087726,37.0999951011,17.7702277723,7.295051006,6.21118713924,0.00255288071571,0.387247801866,1.59999867385,0,140,43.2919203376,3.61044651383,106,420,3,1,4,0,2,3,32,1.0,1.0,GPS 9,regme,"'epec', 'quem', 'chec', 'tnec', 'ibec'","'checibec', 'checquem', 'checepec', 'chectnec'",686,2014,97,9870
640,11,5,3,2,3,-1.13619693455,1.57990007022,70.2210000285,284.365567256,12.986421357,7.02754464163,37.0943110474,52.3219104598,6.97064525352,4.91790064106,0.0367374667627,-0.331345585048,0.549958093234,0,140,26.6405170663,3.17996225677,106,420,3,2,2,0,2,3,32,1.0,2.0,GPS 9,regme,"'quem', 'ibec', 'epec'","'quemibec', 'quemepec'",687,2014,97,12450
662,15,12,4,7,7,-1.06157349623,10.8547836673,82.3693451294,105.381176015,12.1696691375,7.56820891068,42.8772242759,13.2063992596,7.57050798618,3.41963034461,0.00634359644672,4.42232692484,0.330101863887,2,169,9.37832996939,1.81414924956,259,1750,2,1,3,0,2,3,22,1.0,2.0,GPS 10,regme,"'coec', 'cxec', 'quem', 'ibec', 'epec', 'chec', 'tnec'","'ibeccoec', 'epecchec', 'cxectnec', 'quemibec', 'epecibec', 'checquem', 'epecquem'",709,2014,109,12360
663,15,12,4,2,4,1.54788659761,7.4882774266,82.2925904808,55.2165932276,15.0654013771,7.99466751873,40.2147087271,8.38687348078,8.01511086088,3.03292703247,0.00527032289398,3.51426639239,0.497268941125,2,169,9.85825850913,1.43019992448,259,1750,2,1,3,0,2,3,22,1.0,1.0,GPS 10,regme,"'qvec', 'ecec', 'prec', 'erec'","'ececqvec', 'precerec'",710,2014,109,13140
684,15,12,15,3,5,-0.170065687584,7.23296538916,58.3665150025,67.2045763442,24.6446673589,10.421311761,26.8075198869,9.57280806136,10.4199147271,3.01779788727,0.00134332530355,0.847755635228,0.433170957603,2,169,9.14165819588,4.0386515375,259,1750,2,1,4,0,1,2,21,1.0,2.0,GPS 4,regme,"'njec', 'qvec', 'cuec', 'cxec', 'mhec'","'njeccuec', 'mhecnjec', 'cxecqvec'",732,2014,109,10770
685,15,12,4,10,11,0.170866379764,112.308092605,57.3234848046,962.130559794,28.8014276163,9.55719438112,29.846307685,21.9371955166,9.5484675571,4.69252453297,0.000646868499337,-46.06909721,1.16098376278,2,169,24.0822369836,3.94094658795,259,1750,4,1,3,0,1,2,41,1.0,2.0,GPS 4,regme,"'maec', 'ljec', 'quem', 'ibec', 'prec', 'epec', 'erec', 'chec', 'coec', 'gzec', 'alec'","'maecprec', 'ibeccoec', 'maecalec', 'epecchec', 'quemibec', 'epecibec', 'checquem', 'epecquem', 'ljecgzec', 'erecalec'",733,2014,109,12570
688,15,12,4,5,7,-0.587237477358,8.90782876793,82.1524654218,85.65940931,17.8052625548,9.68090609096,45.5135134845,8.28089125977,9.67348031526,2.48036100801,0.00227180405477,3.76731406056,0.369635381216,2,169,10.3294552434,2.67546733387,259,1750,2,1,3,0,2,3,22,1.0,2.0,GPS 8,regme,"'coec', 'cxec', 'ibec', 'epec', 'chec', 'qvec', 'tnec'","'epecibec', 'ibeccoec', 'cxecqvec', 'epecchec', 'cxectnec'",736,2014,109,12330
689,15,12,4,7,9,-0.507172376241,10.9843356361,81.7122468573,119.6648807,19.5908164626,9.96468988162,47.8284676956,11.9421843271,9.95943125523,5.04698112082,0.00798762592068,3.26694848995,0.67341007002,2,169,10.6611060176,3.17029296278,259,1750,2,1,3,0,2,3,22,1.0,2.0,GPS 8,regme,"'maec', 'cxec', 'quem', 'prec', 'epec', 'erec', 'cuec', 'chec', 'alec'","'cxecquem', 'cuecalec', 'maecalec', 'precerec', 'checquem', 'epeccxec', 'erecalec'",737,2014,109,13290
690,15,12,4,3,3,-0.728671868172,1.29794744277,80.8039266467,248.413514886,17.1170434662,9.95311900202,47.1847189843,102.574355369,9.91734128214,7.60098226174,0.477343741592,3.26694848995,0.940697942366,2,169,34.7460561714,3.08502857816,259,1750,3,2,3,0,2,3,32,1.0,2.0,GPS 8,regme,"'quem', 'ibec', 'epec'","'quemibec', 'epecquem'",738,2014,109,14940
691,15,12,4,7,12,-0.0905990383142,6.11002296018,72.1791892387,331.410759074,24.0086005653,8.68666080622,39.7324519492,18.076725697,8.95157304369,4.61619947907,0.00247785327466,-17.1841173387,0.867724529109,2,169,23.3968851186,3.97899076599,259,1750,3,1,3,0,2,3,32,1.0,2.0,GPS 9,regme,"'maec', 'gyec', 'cxec', 'njec', 'quem', 'prec', 'epec', 'erec', 'chec', 'qvec', 'tnec', 'alec'","'cxecqvec', 'maecalec', 'epecchec', 'cxectnec', 'precerec', 'checquem', 'njecgyec'",739,2014,109,12390
692,15,12,4,4,4,-0.844499099965,7.54444001452,70.1768567174,187.529225508,17.4156512387,8.66514668595,39.3203515553,15.9529447975,8.66807318822,4.95815687959,0.00362021248331,2.58790588645,0.338755685328,2,169,14.9554270992,3.25994979708,259,1750,2,1,3,0,2,3,22,1.0,2.0,GPS 9,regme,"'coec', 'quem', 'ibec', 'epec'","'quemibec', 'epecibec', 'epecquem', 'ibeccoec'",740,2014,109,13410
755,10,2,10,3,5,-1.0674851786,16.5618664618,65.8995959881,106.401652304,17.8064945097,7.12078044711,39.8585235861,8.32567978885,7.10402007775,3.06671464603,0.000957152931252,1.21618236264,0.600861829139,1,130,11.6738591831,4.9520124773,71,450,2,1,4,0,2,3,22,1.0,1.0,GPS 28,regme,"'clec', 'ljec', 'cuec', 'pdec', 'gzec'","'cuecgzec', 'pdecljec', 'clecljec'",803,2014,114,8910
756,10,2,10,5,8,-1.21225663171,7.97172288405,67.1197989302,92.1870918746,17.6381553566,7.17769566745,37.3299135732,17.3769070021,7.1907994171,3.41958152225,0.0140903709432,-0.332009738664,0.778564819628,1,130,13.794248095,4.11226108823,71,450,2,1,4,0,2,3,22,1.0,1.0,GPS 28,regme,"'maec', 'cxec', 'quem', 'ibec', 'erec', 'chec', 'tnec', 'alec'","'quemibec', 'checquem', 'maecerec', 'maecalec', 'cxectnec'",804,2014,114,9090
761,10,2,10,9,9,0.736802375957,26.426062942,81.3923102461,280.155853962,14.0917088222,9.80795624438,46.9825857446,21.7844060315,9.80491311986,2.77626718125,0.00152268913208,2.23244625936,0.268299297593,1,130,9.99056421032,1.95231318374,71,450,3,1,4,0,2,3,32,1.0,1.0,GPS 8,regme,"'coec', 'cxec', 'quem', 'ibec', 'prec', 'epec', 'erec', 'chec', 'tnec'","'epecchec', 'cxectnec', 'quemibec', 'epecibec', 'precerec', 'checquem', 'epeccxec', 'epecquem', 'coecibec'",809,2014,114,7410
762,10,2,10,7,7,-0.623206704957,18.4980827804,70.8111350637,195.280983804,13.2213960357,9.00600934599,40.8849842729,27.4204552023,9.00726705714,4.99472345496,0.00647068232011,2.97873494549,0.288505599078,1,130,9.07447052112,2.05049703224,71,450,2,1,4,0,2,3,22,1.0,1.0,GPS 9,regme,"'coec', 'quem', 'ibec', 'epec', 'erec', 'chec', 'alec'","'epecchec', 'quemibec', 'epecibec', 'checquem', 'epecquem', 'erecalec', 'coecibec'",810,2014,114,6480
765,4,0,4,3,3,-0.928607779779,9.84324417628,81.8789937908,509.116367385,9.74689538362,4.75373557526,43.3756886535,144.880957512,4.75972650841,3.81552562992,0.105396601019,-1.32322956054,0.283860977492,3,118,11.373797622,1.66915718037,84,520,4,2,3,0,2,3,42,1.0,1.0,GPS 10,regme,"'quem', 'ibec', 'epec'","'quemibec', 'epecibec', 'epecquem'",813,2014,117,8730
766,4,0,4,4,7,0.32400164631,4.67846629709,82.3800904128,96.1887266892,19.3403590666,5.92525773399,42.119923569,21.7299422714,5.92627413177,3.34300693371,0.00544907354356,-1.32322956054,0.336550773978,3,118,11.7337653619,1.90744038831,84,520,2,1,3,0,2,3,22,1.0,1.0,GPS 10,regme,"'coec', 'cxec', 'quem', 'ibec', 'epec', 'chec', 'qvec'","'checquem', 'ibeccoec', 'cxecqvec', 'epecchec'",814,2014,117,9390
772,4,0,1,3,5,-1.24966065303,25.5276815748,36.7539414129,151.91439648,9.20737120106,-2.85802145478,26.1935273326,16.979487125,-2.81545859605,1.79314130434,0.00650025068902,-9.63372226968,0.521024838864,3,118,11.7361685549,4.32358657923,84,520,2,1,1,0,1,2,21,1.0,1.0,GPS 2,regme,"'qvec', 'maec', 'ecec', 'cxec', 'alec'","'cxecqvec', 'ececqvec', 'maecalec'",820,2014,117,13110
773,4,0,1,2,3,-1.3653790707,20.1603454058,35.619194061,70.3553661077,4.93876392188,-3.58476091879,25.7672593658,8.3597182792,-3.55990340636,4.23623104752,0.00690659201603,-9.6948160863,0.431422463071,3,118,8.5312388306,4.23851164818,84,520,2,1,1,0,1,2,21,1.0,1.0,GPS 2,regme,"'erec', 'maec', 'prec'","'maecprec', 'precerec'",821,2014,117,14910
783,4,0,4,2,4,-0.519648148208,5.16905980944,57.970451712,86.9766223135,15.2810160294,6.22865436857,27.5860358581,39.0804495448,6.24857585333,4.69760970272,0.00151953388681,-3.95362415898,0.422866535155,3,118,7.7591087741,2.86118731798,84,520,2,1,3,0,1,2,21,1.0,1.0,GPS 4,regme,"'qvec', 'quem', 'chec', 'cxec'","'checquem', 'cxecqvec'",832,2014,117,8040
784,4,0,1,7,9,0.152614272125,9.50527585499,59.5924833281,360.775069632,22.327792327,8.49647926457,30.6937562277,24.229411811,8.69410050532,3.21125509939,0.000219408629128,-29.9490303379,1.65930219799,3,118,31.9362136455,4.02029178245,84,520,3,1,1,0,2,2,32,1.0,2.0,GPS 4,regme,"'alec', 'pjec', 'njec', 'ljec', 'cuec', 'clec', 'seec', 'gzec', 'mhec'","'cuecalec', 'njeccuec', 'mhecnjec', 'cuecgzec', 'clecljec', 'seecpjec'",833,2014,117,14400
